course_code,course_title,credit_hours,course_desc,pre-requisite,course_objectives,course_outcomes
TM297,Compression Methods for Multimedia,3,"Data compression aims at finding new ways of representing data so that it takes very little storage, while still being able to reconstruct the original data from the compressed version. Compression is applied namely when storage space is at a premium or when data needs to be transmitted and bandwidth is at a premium (which always is the case). The most important thing about compression is that it is not ``one size fits all'' approach: essentially, compression aims at specifying the characteristics of the data that needs to be compressed (mainly looking for patterns to be explored in order to achieve compact data representation). This module defines a variety of data modeling and representation techniques, which is at the heart of compression. Recently, the convergence in the field of communications, computing and entertainment industries enabled data compression to be a part of everyday life (e.g. MP3, DVD and Digital TV) and has created a number of exciting new opportunities for new applications of compression technologies.",-,"The aims of this module are to illustrate methods for handling and compressing different kinds of data, such as text, images, audio and video data and show data compression techniques for multimedia and other applications, especially the once used in the Internet.After finishing successfully this Module you should be able to:Compute basic statistics of data.Apply nontrivial algorithms to real-world problems.Outline the principles of data compression.Discover different compression methods for text, image, audio, and video data.Extend different compression methods and their applications in different aspects of computing.","A. Knowledge and understandingUpon completing this module, students will be able to:Develop a well-founded knowledge in the field of study.Relate other disciplines to the field of study.Develop an international perspective on the field of study.B. Cognitive skillsUpon completing this module, students will be able to:Analyse and explore information and ideas and to convey those ideas clearly and fluently, in both written and spoken forms.Experiment effectively with others in order to work towards a common outcome.Select and make use of appropriate level, style and means of communication.Experiment appropriately with information and communication technologies.C. Practical and professional skillsUpon completing this module, students will be able to:Apply different compression methods for text, image, audio, and video dataExamine nontrivial algorithms to real-world problemsExtend different compression methods and their applications in different aspects of computing.D. Key transferable skillsUpon completing this module, students will be able to:Analyse and conclude independently.Develop ideas and adapt innovatively to changing environments.Identify problems constructs solutions, innovate and improve current practices"
TM298,Operating Systems,4,The study of Operating Systems is essential since these are an integral part of modern IT systems. This is an introductory level module which introduces students to fundamental concepts of a variety of operating systems.,TM105 & TM103,"Provide students extensive knowledge on OS in general, OS principles and modules and how their internals work and functions.Provide key mechanisms in design of operating systems modules.Introduce students to definitions of the Operating Systems such as OS control all of a computer's resources and present users with the equivalent of virtual machines that are easier to program than their underlying hardware.Teach core operating systems concepts including operating system structure, process management, synchronization and concurrency, threads, memory management techniques, process scheduling and resource management, virtual memory concepts, deadlocks.Give an overview of fundamental operating system principles, complemented with discussions of concrete modern systems to help students understand how these principles are applied in real OSs.Enable students to compare performance of processor scheduling algorithms.Teach students to produce algorithmic solutions to process synchronization problems.Provide students with a good grasp of basic abstractions employed in system-level software (such as processes, threads, virtual memory, caching, etc.),Teach students to use modern operating system calls such as Linux process and synchronization libraries.Develop a sense in understand designing and implementing systems and working as part of a team.","A. Knowledge and understandingAfter completing this module, students will be able to:Identify and learn what operating systems are, what they do.Describe How the Operating System are designed and constructed.Show what the common features of an operating system are.Explain what an operating system does for the user, and what it does for the computer-system operator.B. Cognitive skillsAfter completing this module, students will be able to:Analyze the operating system design, constructor, building, internal works, usage variety, operations, and functions.Demonstrate the basis for future work in other areas of OS: hacking Linux, i.e. contribute to the Open source OS, security and so onC. Practical and professional skillsAfter completing this module, students will be able to:Implement the design simple of Operating System structures.Demonstrate basic skills to enable you to progress to more advanced level studies at the AOU or any other university.D. Key transferable skillsAfter completing this module, students will be able to:Demonstrate study skills at a level appropriate to higher education, such as timetabling study; read critically for meaning and take effective notes; and use study aids such as dictionaries and glossaries;Identify and distinguish between number of concepts that inform the Operating system structure components.Communicate appropriately with your tutor and other students using email, online conferences and forums;Locate information on a given subject from the World Wide Web."
TM311,Information security,8,"TM311 Information Security is a compulsory module in the BSc (Honours) in Cyber Security qualification, which is intended one of the third level modules that students on this qualification study. TM311 is designed with a link to other modules, including: TM129(Technologies in Practice), TM256(Computer Security and Digital Forensics), T318(Applied Network Security). TM311 contributes to student employability by addressing key skills in information literacy, communication, planning and problem solving in the context of Information Security.  A cyber security analyst is responsible for the implementation, maintenance and support of the security controls that protect an organisations systems and data assets from threats and hazards.",T216A,"The aim of this module is to enable the student to:  Ensure that security technologies and practices are operating in accordance with the organisations policies and standards to provide continued protection.   Understand network infrastructure, software and data to identify where threat and hazard can occur.   Perform periodic vulnerability assessments to evaluate the organisations ongoing security posture and will provide visibility to management of the main risks and control status on an ongoing basis.   Respond to security incidents and implement resolution activities across the organisation.","A. Knowledge and understandingAfter studying the module, learners will be able to:A1. Understand the types of security (confidentiality, authentication; non-repudiation; service integrity) and security big picture (network security; host OS security; physical security).A2. Understand the main types of common attack techniques, including phishing, social engineering, malware, network interception, blended techniques, denial of service and theft.A3. Recognise and assess risk including performing a risk assessment.A4. Apply the principles of information security in various contexts.A5. Assess the strengths and weaknesses of different types of information security mechanisms in various contexts.B. Cognitive skillsAt the end of the module, learners will be able to:B1. Define and justify a user access policy for an information system given knowledge of the system architecture, security requirements and threat/risk environment.B2. Discuss competently a variety of topics related to information security.B3. Critically evaluate information about the development of info sec management systems from a variety of sources.C. Practical and professional skillsAt the end of the module, learners will be able to:C1. Perform security risk assessments for a range of information systems and propose solutions.C2. Analyse and evaluate security threats and vulnerabilities to planned and installed information systems or services.C3. Develop a security case against recognised security threats, and recommend mitigation, security controls and appropriate processes.C4. Conduct a range of cyber security audit activities to demonstrate security control effectiveness.D Key transferable skillsAt the end of the module, learners will be able to:D1. Communicate and analyse problems effectively within computing environments using appropriate personal and technical skills.D2. Formulate arguments and make informed decisions in choosing appropriate techniques in solving a range of technological problems."
TM338,Data Mining,3,"TM338 is a data mining course. It imparts essential knowledge about the field of data mining which is also known as knowledge discovery (KDD). It focuses on fundamental data mining concepts and techniques for discovering interesting patterns from data in various applications. Theories and algorithms for data mining and knowledge discovery will be studied. It will also emphasize techniques for developing effective, efficient, and scalable data mining tools.",,"This module aims to:  Provide the students with the required skills to be able to perform the data preparation tasks and understand the implications.   Provide the students with the required skills to demonstrate an understanding of the alternative knowledge representations such as rules, decision trees, and decision tables.  Provide the students with the required skills to manipulate data pre-processing, association, classification, and clustering techniques.","A.Knowledge and understandingAt the end of the module, learners will be expected to:Have knowledge and understanding of data mining concepts and problems, data preparation, and data mining techniques.Describe knowledge representation such as rules.Understand and identify classification rules and association rules.B.Cognitive skillsAt the end of the module learners will be expected to:Demonstrate ability to extract rules from given datasets.Implement and use rules for prediction and instance based representation.Apply data mining algorithms for clustering given datasets.C.Practical and professional skillsAt the end of the module, learners will be expected to:Plan and organize their solutions for a practical problem(s) appropriately, and keep systematic records of plans, progress and outcomes.Identify and address the ethical, social and legal issues that mayarise during the development of the practical problem(s).Analyze a practical problem and devise and implement a solution building on the knowledge and skills using Rapidminer software.D.Key transferable skillsAt the end of the module, learners will be expected to:Make effective use of a variety of information sources, including the internet, e-library and demonstrating awareness of the credibility of the source.Communicate information, ideas, problems and solutions clearly.Learn independently and reflect on what has been done, with a view to improving skills and knowledgePresent the solution of their practical problem(s) in a professional manner and orally using appropriate scientific language."
TM339,Big Data Analytics,3,"TM339 is a Big Data Analytics. The key objective of this course is to familiarize the students with most important information technologies used in manipulating, storing, and analyzing big data. The module will introduce the characteristics and challenges of the Big Data, Hadoop, big data extraction and integration, big data storage, scalable indexing for big data, big graph processing, big data algorithms, big data privacy, big data visualizations, and big data applications.",,"This module aims to:  Provide the students with the required skills to be able to understand big data collection, integration and storage.   Provide the students with the required skills to be able to use the core techniques of processing big data.  Provide the students with the required skills to be able to understand different real applications and their techniques that involve big data.","A.Knowledge and understandingAt the end of the module, learners will be expected to:Get familiar with big data characteristics and challengesUnderstand and demonstrate the role of statistics in the analysis of large datasets.Understand and demonstrate advanced knowledge of statistical data analytics as applied to large data setsB.Cognitive skillsAt the end of the module learners will be expected to:Demonstrate ability to analyze existing big data datasets.Implement suitable statistical measures and analyses techniques for data of various structure and content.Apply big data algorithms to generate and present new information and insights from large datasets.C.Practical and professional skillsAt the end of the module, learners will be expected to:Plan and organize solutions for a practical problem(s) appropriately, and keep systematic records of plans, progress and outcomesIdentify and address the ethical, social and legal issues that may arise during the development of the practical problem(s).Analyze a practical problem and devise and implement a solution building on the knowledge and skills using Hadoop/R or other software.D. Key transferable skillsAt the end of the module, learners will be expected to:Make effective use of a variety of information sources, including the internet, e-library and demonstrating awareness of the credibility of the sourceCommunicate information, ideas, problems and solutions clearlyLearn independently and reflect on what has been done, with a view to improving skills and knowledge.Present solution of their practical problem(s) in a professional manner and orally using appropriate scientific language."
TM340,Natural Language Processing,8,"Natural Language Processing (NLP) is a cognitive science sub-discipline drawing on linguistics, computer science, and psycholinguistics. Recent strides in this area have already begun to influence how human beings interact with computers. NLP is a field located at the intersection of data science and Artificial Intelligence (AI) that is all about teaching machines how to understand human languages and extract meaning from text. This is also why machine learning is often part of NLP projects.",TM271,"The aims of this module are to:  gain an in-depth understanding of the computational properties of natural languages and the commonly used algorithms for processing linguistic information.   study computing systems that can process, understand, or communicate in human language.   Focus on understanding various NLP tasks, algorithms for effectively problems, and methods for evaluating their performance.   NLP topics including regular expressions, text processing, language parsing, text classification, language modelling and sequence tagging, vector space models of semantics.   Understand distributed word representations, Relation extraction with distant supervision, natural language inference, supervised sentiment analysis semantic parsing.","A.Knowledge and understandingAt the end of the module, learners will be expected to:Recognize algorithmic and linguistic basis for NLP techniquesIdentify algorithms commonly used for NLP problems such as information extraction, machine translation, text summarization and question answering.Outline key concepts, tools and approaches for handling textual dataRecognize the potential and limitations of NLP techniques within application areas.Describe and discuss the different subareas of NLPB.Cognitive skillsAt the end of the module learners will be expected to:Evaluate key computing and IT concepts in a range of contextsApply appropriate techniques and tools for abstracting, modelling, problem solving, designing and testing computing and IT systemsCompare, contrast, critically analyse and refine specifications and implementations of software systems and/or simple hardware systemsCarry out a project in computing and IT that applies and extends student's knowledge and understanding, and critically reflect on the processes involved and the outcomes of student's work.C.Practical and professional skillsAt the end of the module, learners will be expected to:Learn text processing fundamentals, including stemming and lemmatization.Develop NLP applications that can be gradually scaled and transformed to a more complex and automated AI modelsAssess the performance of the deployed NLP techniquesRecognise the impact of an NLP-based AI solution.D.Key transferable skillsAt the end of the module, learners will be expected to:Apply the mathematical and algorithmic skills acquired in this course to other areas of study and work.Evaluate NLP systems, using appropriate simulation and modelling tools where appropriate.Use a range of resources to help you develop as an independent learner.Use information literacy skills, NLP libraries, computers, and software packages appropriate to the workplace.Communicate information, arguments, and ideas clearly and in appropriate ways with different audiences."
TM341,Computer Vision,8,"This module provides an introduction to computer vision, including basic methods from image processing techniques and deep learning with neural networks to solve high level vision tasks. It helps to the student to develop the practical skills necessary to build computer vision applications.",TM271,The aim of this module is to provide students with understanding of the theories and techniques used in computer vision. Topics include fundamentals of computer vision based on image processing techniques as well as machine-learning based computer vision used by new-school vision.,"A.Knowledge and understandingAt the end of the module, learners will be expected to:Understand the mathematical and theoretical foundations of image processing and computer vision.Understand the main algorithms for image processing and computer vision.Be familiar with the major technical approaches involved in computer vision and its application.Understand the strengths, weaknesses and limitations of image processing and computer vision algorithms.B. Cognitive skillsAt the end of the module learners will be expected to:Explain the strengths, weaknesses and limitations of image processing and computer vision algorithms.Describe the methods used in different computer vision applications.Analyse a problem and critically evaluate the different computer vision methods for solving it.Design and conduct an experiment to validate and assess the performance of a computer vision algorithm.C. Practical and professional skillsAt the end of the module, learners will be expected to:Apply the computer vision methods to design a vision-based algorithm.Use of the programming languages to implement a computer vision task.Read, present and discuss a research work in computervision.D. Key transferable skillsAt the end of the module, learners will be expected to:Communicate information clearly and in appropriate ways, considering the audience and purpose of the communication.Select and use appropriate approach to solve problems.Develop skills to become an independent lifelong learner as the field rapidly grows."
TM351,Data management and analysis,8,"Data management and analysis (TM351)  an overview of the concepts, techniques, and tools of modern data management and analysis. The requirements of data management continually evolve.  Recently those requirements have surpassed the capabilities of traditional data management.  So, in order to better prepare our graduates for the new demands of the job market, it is necessary to address both the traditional concepts of data management as well as the increasingly important area of data analytics.",M269 or M251,"This module aims to address some of the key concepts required for the traditionally important area of data management, and the increasingly important area of data analytics. The module will compare traditional relational databases with an alternate model (a NoSQL database), and will enable students to choose between the alternatives to select an appropriate means of storing and managing data, depending on the size and structure of a particular dataset and the use to which that data will be put. Students will be introduced to preliminary techniques in data analysis, starting from the position that data is used to answer a question, and introduced to a range of data visualisation and visual analysis techniques that will instil an understanding of how to start exploring a new data set.To ensure that students are comfortable with handling datasets, they will explore a range of openly licensed real-world datasets (either downloaded from their host websites, or provided as snapshots) to illustrate the key concepts in the course. Sources such as data.gov.uk, the World Bank, and a range of other national and international agencies will be used to provide appropriate data. The module will aim to divide approximately equally between issues in data management (technical and socio-legal issues in storing and maintaining datasets), and issues in data analytics (using data to answer questions). Students are not expected to have a background in statistics, but should be comfortable working with mathematical concepts and will need to be competent programmers.The module will be framed around a narrative that looks at how to manage and extract value and insight from a range of increasingly large data collections. At each stage, a comparison will be drawn between different ways of representing the data (for example, using different sorts of charts or geographical mapping techniques), and limitations of the mechanisms presented. To enable students to get a feel for the use of data, each stage will also include an overview of some data analysis techniques, including summary reporting and exploratory data visualisation. The module will be driven by Richard Hamming's famous quote: The purpose of computing is insight, not numbers.Some of the key ideas are:Introducing data analysis. Starting with a text based data file such as comma separated variable (CSV) document, this unit will provide a brief introduction to some basic operations on simple data files. This will give an opportunity to provide an outline of the key ideas in the module, to ensure that the students have installed the module software correctly, and to begin to familiarise themselves with that software.Concepts in data management. The module will look at three key areas in data management: data architectures and data access (CRUD), data integrity, and transaction management (ACID). Each of these will be illustrated using a relational database, and one non-relational alternative, and the advantages and limitations of each model discussed.Legal and ethical issues. The module will consider the legal and ethical issues involved in managing data collections. Students will be required to obtain and read (parts of) the Data Protection Act and the Freedom of Information Act, and demonstrate how these apply to issues in data management. They will also consider privacy, ownership, intellectual property and licensing issues in data collection, management, retrieval and reuse.Concepts in data analytics. These sections will focus on using data to answer a real question; the focus will be on exploratory techniques (such as visualisation) and formulating a question into a form which can realistically be answered using the data that is available. Issues in processing techniques for large and real-time streamed data collections will also be addressed along with techniques and technologies (such as mapreduce) for handling them. This part will use a statistical package such as the python scientific libraries and/or ggplot to visualise the data and carry out appropriate analyses. It is not anticipated that students will need to understand statistical methods in depth.","A. Knowledge and understandingUpon completing this course, students will be able to:Discuss and describe the similarities and differences between at least two different database models, and how they are used to manage data collections.Identify and explain the legal issues surrounding data collection, usage and retention.Explain the stages and process of database designB. Cognitive skillsUpon completing this course, students will be able to:Select an appropriate database model for a data collection.Use data to answer a practical question.Analyse a simple scenario to produce a conceptual model.C. Practical and professional skillsUpon completing this course, students will be able to:Use a query language to extract information from a database.Use a statistical package to explore a data setPresent an analysis of a dataset to a variety of audiences.D. Key transferable skillsUpon completing this course, students will be able to:Write a report detailing a systematic approach to analysing a data set.Gain Active listening to the stakeholders regarding their data analysis needsCommunicate the results of data analysis to stakeholders at appropriate level"
TM352,"Web, mobile and cloud technologies",8,"Cloud computing and mobile technologies offer new possibilities for the production and distribution of IT applications and services. Rapid, elastic and scalable provisioning of IT resources allows organisations to be more innovative, agile and cost effective. In our personal lives, cloud and mobile technologies allow us to store, access and share information online. Storing and processing information with no clear physical location or legal authority raises important concerns around governance and security. In this module students will learn about the technical and social aspects of cloud computing and mobile technologies, and they will gain hands-on experience of these technologies.",TT284 or M251,Provide knowledge to students about foundations of the internet and the mechanisms of web services and applications provisioning.Teach students about the cloud model and the associated resources of a cloud infrastructure.Impart knowledge to students about the business case for cloud and the different ways to distributing the cloud infrastructure.Create awareness in students concerning the various challenges involved in mobile application development and the combined use of mobile technology and cloud technology.Enable students to develop and deploy web services to an application server and perform exploration of toolkits for developing mobile applications.,"A. Knowledge and understandingKnowledge and understanding of:The different approaches to providing network applications and services including the architectures and protocols involved.The security and legal issues related to the adoption and use of cloud services, data and applications.The risks and benefits of adopting cloud and mobile technology for a range of business models.B. Cognitive skillsUpon completing this module, students will be able to:Analyse and critique an organisation's approach to IT infrastructure and delivery of applications and services.Design an effective approach to IT infrastructure for an organisation utilising cloud technology appropriately.Create prototypes of cloud services and mobile applications.C. Practical and professional skillsUpon completing this module, students will be able to:Implement IT solutions to address legal, ethical and security issues related to cloud based resources and access to data, applications and services.Deploy, demonstrate and utilise a cloud infrastructureCreate a mobile application and adapt this to utilise cloud based resources.D. Key transferable skillsUpon completing this module, students will be able to:Research and analyse an organisation's IT infrastructure and identify opportunities for cloud technology adoption.Plan and produce a structured technical report detailing an approach for an organisation which is adopting cloud and mobile technologies.Produce a presentation to convey the means, risks and benefits for an organisation to adopt cloud and mobile technologies"
TM354,Software Engineering,8,"Software engineering (TM354)  the intellectual tools needed to design, build, and test software systems. This module aims to provide you with an understanding of software engineering concepts and a view of practical software development. It follows a disciplined approach to the development of software systems to meet specified requirements. You will become familiar with a wide range of techniques to support the dialogue between software engineers and an organisations stakeholders, and the work of the developers. You will also develop a good understanding of the different approaches to, and practices of, software development, including those followed by agile methods.",M251,To understand the business domain for a problem requiring a software solution or a change to an existing solutionTo acquire the tools and knowledge to analyse and design such a solution or changeTo understand how any chosen software architecture will impact on the satisfaction of all users requirements and expectationsTo apply and reuse design expertise from a set of design patternsTo develop the skills for testing outputs of all activities throughout the development process.,"A. Knowledge and understandingUpon completing this module, students will be able to:Understand concepts of software development and maintenance, specialising in such topics as Web and Internet design and programming, advanced database techniques or human computer interactionAcquire the methods and tools used to develop a range of software systemsIdentify a range of situations in which computer systems are used, the ways in which people interact with them, and the ethical, social and legal problems that computer software can create.B. Cognitive skillsUpon completing this module, students will be able to:Explain advanced software development concepts and apply them to practical problems, including in an extended piece of workAnalyse problems, and design and evaluate realistic solutions to themCompare and contrast a variety of computing methods and tools, identifying the best choices to apply to specific problemsExplain the various roles, functions and interactions of members of a software development team.C. Practical and professional skillsUpon completing this module, students will be able to:Work independently, planning, monitoring, reflecting on and improving your own learning and working practicesWork in a group, communicating computing ideas effectively in speech and in writingFind, assess and apply information from a variety of sources, using information technology where necessary, in a number of assignments, including at least one significant piece of workUse numerical and analytical techniques confidently to solve complex problems.D. Key transferable skillsUpon completing this module, students will be able to:Design, program, test and evaluate software systemsUse modern software tools, both within and outside your workplaceIdentify and handle the ethical, social and legal issues that may arise during software development and use."
TM355,Communications Technology,8,"Communications technology (TM355)  looks at the underlying technologies of modern electronic communications, such as mobile data and telephony, broadband, Wi-Fi, and optical fiber. Electronic communication is ubiquitous in homes, offices and urban environments. This module gives students an insight into these and other questions, by looking at the fundamental principles of communications technologies. Through these principles students will gain an insight into the possibilities and constraints of modern communications technology. This module complements other modules relating to networking (e.g., T215A/B, T216A/B and T316).",T215B,"TM355 is framed fairly precisely by its areas of interest: layers 1 and 2 of the OSI seven-layer model, that is the Physical Layer (layer 1) and the Data Link Layer (layer 2); and the three access technologies of optical fibre, DSL broadband and wireless.Within this framing, TM355 is concerned to reveal and explore commonalities that cut across these technologies, such as Shannon's law, multiple access (which increasingly means orthogonal frequency division multiple access, or OFDMA), modulation techniques (in the digital world, almost synonymous with quadrature amplitude modulation, or QAM), error detection and correction, and coding. A thorough understanding of the principles of these common technologies will equip students to understand a range of communication technologies, and to understand their potential and limitations","A. Knowledge and understandingUpon completing this course, students will be able to:Have a sound grasp of the essential vocabulary of communications technology, be able to deploy it appropriately, and be able to explain themUnderstand the main principles and constraints of digital communications technology at the physical and data link layers, and employ them to analyse and assess communication scenarios.Understand the essential limits and trade-offs that are inherent in practical communication systemsB. Cognitive skillsUpon completing this course, students will be able to:Use relevant data related to a communication system to model its behaviour and assess performance and resource requirements.Explain how and why particular communications configurations and systems are used, discuss their potential and limitations.C. Practical and professional skillsUpon completing this course, students will be able to:Write a short report or essay discussing applications of communications technology.Be able to use third-party material critically.Be able to incorporate copyrighted material appropriatelyD Key transferable skillsUpon completing this course, students will be able to:Assess and synthesise information from a range of sources in order to offer an informed judgement on applications of communication technology.Develop your own learning skills in topics related to communications technology.Be able to learn independently from third-party materials, in order to keep up to date in communications technology."
TM356,Interaction design and user experience,8,"Interaction design and the user experience (TM356)  in this module the students will learn the importance of user-centred design, and acquire practical skills for designing the interactive products for everyday life. From apps, phones and business systems to wearables, the web and the Internet of Things, interactive products are the stuff of everyday life. But how can interactions be designed to best meet their purposes, offer good user experiences, and be easy, satisfying and enjoyable to use? How can interactions be evaluated effectively when their users, purposes and contexts of use vary so widely? In this module we take a user-centred approach through which the student will learn about the factors, techniques, tools and theories that affect interaction design and acquire practical skills that will equip the student to analyse, design, and evaluate the interactive products of everyday life. Why are some interactive products so popular? How do you create products that everybody wants? One of the fundamental things the student will learn in this module is the importance of user-centred design. In this context, this module complements the rest of Web Development modules.",TT284,"The student will learn the value of moving away from his/her desk and 'stepping out into the world' to involve potential users in his/her early design ideas for interactive products. It is all too easy to assume that other people think, feel and behave in the same way as the designer or developer, do. It is essential to take into account the diversity among users and their different perspectives and getting their feedback will help to avoid any errors and misunderstandings that may not have thought of. Involving users in the process is vital to creating great products and makes good business sense.Through hands-on activities the student will work through the design process on a topic chosen by himself/herself (with tutor's guidance). The student will develop skills that will be important to him/her in a variety of employment settings  whether working as a developer as part of a large software development team, as a partner in a small start-up, or in some other role involved in the managing of, or decision making around interactive products that will be used by people","A. Knowledge and understandingAfter studying the module students will have knowledge and understanding of:What interaction design is about and the importance of user centred design and methods that take into account activities and tasks, context of use and user experiences;The sensory, cognitive and physical capabilities of users and how these inform the design of interactive products;The process of interaction design including requirements elicitation, prototyping, evaluation and the need for iteration.B. Cognitive skillsAfter studying the module students will be able to:Analyse and critique the design of interactive products;Select, adapt and apply suitable interaction design approaches and techniques towards the design of an interactive product;Construct prototypes for diverse purposes using appropriate materials or tools;Analyse and critique how interaction design activities have been conducted.C. Practical and professional skillsAfter studying the module students will be able to:Define a suitable programme of user involvement that treats users ethically and fairly.D. Key transferable skillsAfter studying the module students will be able to:Construct and convey an argument from a variety of sources to persuade a non-specialist audience of the importance of user-centred design when designing interactive products;Communicate effectively about requirements, design, and evaluation activities relating to interactive products;To progress your own learning independently using materials and publications from a wide variety of sources."
TM358,Machine learning and artificial intelligence,8,TM358 is a compulsory module in the BSc (Hons) Data Science programme as well as the Computer Science track of the ITC qualifications. Machine Learning and AI techniques are essential for regression and classification tasks and for extracting meaningful insights from data. Students will also study the important techniques of Deep Learning and the strengths and limitations of Machine Learning and AI systems in this module.,M269,"The module will give students and broad understanding of the fields of Artificial Intelligence (AI) and Machine Learning (ML), and a deeper understanding of deep neural learning in particular. Students will be able to select and justify choices of deep learning architecture and describe when such approaches are suitable and effective.","A. Knowledge and understandingAt the end of the module, learners will be expected to:A1: Understand the context of Artificial Intelligence, Machine Learning and deep learning, including understanding the basic mechanisms and appropriate uses of a range of alternatives to deep learning.A2: Describe the range of situations in which machine learning systems are used and the possibilities and limitations of these systems.A3: Understand the key elements and mechanisms of deep neural learning systems, together with their strengths and weaknesses.A4: Understand the social, professional, legal, and ethical issues associated with machine learning systems.B. Cognitive skillsAt the end of the module learners will be expected to:B1: Explain the strengths, weaknesses, and limitations of machine learning, and deep learning in particular, including understanding when machine learning techniques are not appropriate.B2: Apply and critically evaluate deep learning tools and techniques to solve real-world problems.B3: Select and apply appropriate techniques and tools for designing, implementing, and testing deep learning systems, and be aware of their limitations.B4: Justify why deep learning tools and techniques are either suitable or not for a particular problem or domainC. Practical and professional skillsAt the end of the module, learners will be expected to:C1: Analyse and evaluate problems and plan strategies for their solution.C2: Select an appropriate set of machine learning techniques for a given task and dataset, marshal one or more tools into a coherent machine learning system, apply the machine learning system correctly, and evaluate its performance (including limits of applicability).C3: Select and appropriately pre-process a dataset for machine learning and evaluate how biases inherent in the data will affect the reliability and fairness of the trained machine learning system.D Key transferable skillsAt the end of the module, learners will be expected to:D1: Relate the strengths, weaknesses, and limitations of machine learning to wider social issues, including social justice, privacy and security, and access to resources and services.D2: Communicate information, arguments, ideas, and issues clearly and in appropriate ways, considering the audience and purpose of the communication.D3: Select and use accurately analytical techniques to solve problems.D4: Develop skills to become an independent lifelong learner, as the field moves on."
TM359,System penetration testing,8,"TM359 (system penetration testing) is a compulsory module in the BSc (Honours) in Cyber security qualification, which is intended one of the third level modules that students on this qualification study. Other modules in the taught module component of the qualification have a relation to this course, including TT284 (Web Technologies); T216A (Cisco Networking (CCNA); TM256 (Computer Security and Digital Forensics); TM311 (Information security); T318 (Applied Network Security); TM471 (The computing and IT project) in stage 3.  The focus of the module on penetration testing for system and ethical hacking to provide systems of the highest possible level of security. The aim  of this module is to introduce and extend certain concepts of each high-level domain such as Systems security, security testing, and ethical hacking, that is not covered in the other modules of the qualification.",TM256,"The aim of this module is to enable the student to:  Assess the steps involved in the planning, scoping and reconnaissance phase of a network penetration test.  Appraise the tools and techniques used for computer network mapping and vulnerability assessment.  Evaluate exploitation techniques, frameworks and tools.  Compare post exploitation techniques and tools.  Compare password hash generation, storage and use for authentication across a network","A. Knowledge and understandingAfter studying the module, learners will be able to:A1. Understand technical excellence along with industry-leading methodologies to conduct high-value penetration tests.A2. discuss how the tools interrelate with each other in an overall testing process.A3. Gain critical awareness of the professional, ethical, social and legal issues associated with penetration testing of digital systems.A4. Understand the workflow of professional penetration testers and ethical hackersB. Cognitive skillsAt the end of the module, learners will be able to:B1. Critically evaluate different penetration testing methods and techniques.B2. Select and apply appropriate techniques and tools for network scanning and scanning countermeasures.B3. Compare, contrast and critically analyse different threats and attacks in the context of cybersecurity.C. Practical and professional skillsAt the end of the module, learners will be able to:C1. Planning, monitor and improving your own learning.C2. Select appropriate analytical techniques to solve problems.C3. Recognize and understand a range of cybersecurity threats and select suitable penetration test to apply.D Key transferable skillsAt the end of the module, learners will be able to:D1. Analyse and evaluation different penetration tests and use appropriate modelling tools.D2. Plan and organise your work using systematic records of work in progress and outcomes.D3. Identify and address the professional, ethical, social and legal issues in the context of penetration testing and ethical hacking."
